,Q,I(Q),Error,dQ
0,0.003,273.08873882119997,2.021049,0.001513193
1,0.00310651,296.69243882119997,1.456653,0.001507993
2,0.003216802,279.5572388212,1.095236,0.001510134
3,0.003331009,265.2833388212,1.256371,0.001511244
4,0.003449271,255.6720388212,1.109127,0.001513405
5,0.003571732,243.55163882120002,1.080971,0.001512378
6,0.00369854,231.2079388212,0.8687782,0.001517482
7,0.003829851,214.48503882120002,1.005594,0.00151742
8,0.003965823,210.54483882120002,0.8000725,0.001521784
9,0.004106624,188.83363882120003,0.7526804,0.001522469
10,0.004252422,182.2772388212,0.7279042,0.001525058
11,0.004403398,166.7372388212,0.6334586,0.001527089
12,0.004559733,158.88913882120002,0.6567062,0.001530004
13,0.004721619,149.56113882120002,0.5429343,0.001533969
14,0.004889253,139.1817388212,0.5361357,0.00153569
15,0.005062837,131.0155388212,0.496016,0.001538918
16,0.005242585,120.3977388212,0.4558338,0.001542866
17,0.005428715,115.5004388212,0.4143201,0.001546943
18,0.005621452,107.2225388212,0.3940419,0.001550849
19,0.005821033,99.5305788212,0.3775229,0.001554126
20,0.006027699,92.8366788212,0.3364028,0.001559578
21,0.006241703,87.7250488212,0.3054163,0.001564672
22,0.006463304,81.9324788212,0.3132371,0.001569456
23,0.006692773,75.9118888212,0.2596483,0.001575018
24,0.006930389,70.2553388212,0.2564871,0.001581299
25,0.007176441,65.5179388212,0.2331564,0.001587214
26,0.007431229,60.5198288212,0.2101907,0.001594324
27,0.007695063,57.276148821199996,0.2005803,0.001602324
28,0.007968263,54.2227188212,0.1939824,0.001609457
29,0.008251164,50.3833688212,0.1727856,0.001617749
30,0.008544108,47.7077788212,0.1664393,0.001626824
31,0.008847452,45.0537888212,0.1536307,0.001636231
32,0.009161567,41.7875488212,0.1449513,0.00164616
33,0.009486833,38.9510188212,0.132904,0.00165669
34,0.009823647,36.7218588212,0.1257398,0.001668431
35,0.01017242,34.2472088212,0.1188856,0.001679984
36,0.01053358,32.075038821199996,0.1097064,0.001693013
37,0.01090755,29.9151188212,0.1016849,0.001707007
38,0.01129481,27.8400188212,0.09316144,0.001721788
39,0.01169581,26.2311588212,0.09143293,0.001737104
40,0.01211105,24.3616388212,0.08121005,0.001754133
41,0.01254103,22.7691188212,0.07772609,0.001771657
42,0.01298628,21.4263188212,0.07286317,0.001790334
43,0.01344734,19.8429488212,0.07051942,0.001810084
44,0.01392477,18.4322888212,0.06704083,0.001830393
45,0.01441914,17.0736588212,0.06236361,0.001853069
46,0.01493107,15.9542988212,0.05981318,0.001876625
47,0.01546117,14.973758821199999,0.05741277,0.001901061
48,0.0160101,13.894598821199999,0.05266893,0.001927791
49,0.01657851,12.9150488212,0.05056846,0.001955893
50,0.0171671,12.0763488212,0.04754673,0.001984939
51,0.01777659,11.250408821199999,0.04449293,0.002016295
52,0.01840772,10.4351088212,0.04322289,0.002048655
53,0.01906126,9.782759821199999,0.03995416,0.002082967
54,0.019738,9.057425821199999,0.03740974,0.002119916
55,0.02043876,8.3765358212,0.03532185,0.00215833
56,0.02116441,7.7341978212,0.03317556,0.002198872
57,0.02191581,7.318913821200001,0.03148997,0.002241422
58,0.0226939,6.7824508212,0.02998281,0.002286007
59,0.02349961,6.3268868212000005,0.028159,0.002332696
60,0.02433392,5.8412838212,0.02641683,0.002381598
61,0.02519786,5.483990821200001,0.02469592,0.002433876
62,0.02553234,5.3794398212,0.0348086,0.002457721
63,0.02609247,5.0760728212,0.02347132,0.002488548
64,0.02643882,5.0276778212,0.03984235,0.002511598
65,0.02701884,4.740465821200001,0.02225221,0.00254546
66,0.02737749,4.7186148212,0.03364382,0.002559731
67,0.0279781,4.4243768212,0.02104962,0.002605312
68,0.02834948,4.306064821200001,0.0277925,0.002628712
69,0.02897142,4.1017998212,0.01974008,0.002668314
70,0.02935599,3.9037248212,0.02597997,0.00269434
71,0.03,3.8396098212,0.01886008,0.002733808
72,0.03039822,3.8120758212,0.0273917,0.002756315
73,0.0310651,3.5742268212,0.01846615,0.002801219
74,0.03147746,3.5584138212,0.02216318,0.002824182
75,0.03216802,3.3292358212,0.01837282,0.002872889
76,0.03259502,3.2498658212,0.02189073,0.002900692
77,0.03331009,3.1187308212,0.01913182,0.00294759
78,0.03375225,3.0587818212,0.01916628,0.002980509
79,0.03449271,2.9166468212,0.0192544,0.003026034
80,0.03495057,2.7827288212,0.01828237,0.003061436
81,0.03571732,2.7306668212,0.0190652,0.003108504
82,0.03619143,2.6025998212,0.01823424,0.003140117
83,0.0369854,2.5900948212,0.01885139,0.003193781
84,0.03747635,2.6175188212,0.01621478,0.003224134
85,0.03829851,2.4596648212,0.01833847,0.003282793
86,0.03880688,2.3131728212,0.01478855,0.003315284
87,0.03965823,2.2729688212,0.01777103,0.003375783
88,0.04018466,2.2630798212,0.01421652,0.003411152
89,0.04106624,2.1644038212,0.01733741,0.003472153
90,0.04161135,2.0939718212,0.01262774,0.003505345
91,0.04252422,2.0595068212,0.01697088,0.00357276
92,0.04308869,2.0108598212,0.01184494,0.003612527
93,0.04403398,1.9804508212,0.01658777,0.003678261
94,0.04461849,1.9395798212,0.01211847,0.003716726
95,0.04559733,1.8994288212,0.01609791,0.00378839
96,0.04620259,1.8710358212,0.01079044,0.003828302
97,0.04721619,1.8178648212,0.01584063,0.003902669
98,0.04784294,1.7483928212,0.0100338,0.003947426
99,0.04889253,1.7467088212,0.01549593,0.004020729
100,0.04954153,1.6792888212,0.009784047,0.004070566
101,0.05062837,1.6589318212,0.01507166,0.004143872
102,0.05130042,1.5980008212,0.009186146,0.004195427
103,0.05242585,1.5393468212,0.01467624,0.004272425
104,0.05312176,1.4555208212,0.008355113,0.004323669
105,0.05428715,1.4202498212,0.01412462,0.004406009
106,0.05500776,1.3292238212,0.007797769,0.004459905
107,0.05696072,1.2104738212,0.007354949,0.004600223
108,0.05898301,1.0754708212,0.006811216,0.004746485
109,0.06107711,0.9622017212,0.00625271,0.004898359
110,0.06324555,0.8556062212,0.005717574,0.005058418
111,0.06549098,0.7729042212,0.005420223,0.005219311
112,0.06781613,0.6619032212,0.004895551,0.005390257
113,0.07022383,0.5881745212,0.004736282,0.00556942
114,0.07271702,0.5101323212,0.004327297,0.005751239
115,0.07529872,0.4506337212,0.004040861,0.005942302
116,0.07797207,0.3921975212,0.003754698,0.006139712
117,0.08074035,0.3433437212,0.00355975,0.006344458
118,0.0836069,0.2951498212,0.003301809,0.00655793
119,0.08657523,0.2470521212,0.003059815,0.006778799
120,0.08964894,0.2121270212,0.002920123,0.007005501
121,0.09283178,0.1824486212,0.00275552,0.007244866
122,0.09612762,0.1555740212,0.002622962,0.007496026
123,0.09954047,0.1287676212,0.002409087,0.007748622
124,0.1030745,0.1057213212,0.002317843,0.008014773
125,0.106734,0.08610423119999999,0.002165368,0.008289495
126,0.1105234,0.0731972112,0.002177688,0.008567608
127,0.1110336,0.0753363212,0.003054516,0.008614772
128,0.1144474,0.057391361200000005,0.002191651,0.00886534
129,0.1149757,0.055158231200000005,0.003005494,0.008924887
130,0.1185106,0.0471909312,0.002195432,0.009173548
131,0.1190577,0.044710101200000005,0.00272834,0.009234509
132,0.1227181,0.0370278112,0.002214049,0.009488799
133,0.1232847,0.0352524212,0.002570654,0.00952782
134,0.1270751,0.031015301199999998,0.002301641,0.009815042
135,0.1276617,0.0301331312,0.002395241,0.009845932
136,0.1315866,0.025124741199999998,0.002460485,0.01015387
137,0.1321941,0.0241532312,0.002051317,0.01021008
138,0.1362584,0.0212573012,0.00265373,0.01050603
139,0.1368875,0.0175514812,0.002074861,0.01057004
140,0.1417474,0.014827581200000002,0.001836742,0.01092857
141,0.1467799,0.0115778892,0.001783959,0.01131424
142,0.1519911,0.0079053822,0.001661842,0.01171196
143,0.1573873,0.0069732152000000006,0.001670366,0.01211849
144,0.1629751,0.0048397401999999996,0.001520024,0.01254002
145,0.1687612,0.0059564592,0.001536821,0.01296579
146,0.1747528,0.0047230182,0.001329028,0.01343093
147,0.1809572,0.0045563732,0.001304679,0.01391864
148,0.1873817,0.0048457372,0.00128653,0.01440304
149,0.1940344,0.0035032132,0.001188987,0.01490583
150,0.2009233,0.0041855122,0.00115357,0.0154289
151,0.2080568,0.0042944172,0.001139704,0.01595851
152,0.2154435,0.0037305732,0.001035478,0.0165235
153,0.2230924,0.002477864,0.001005988,0.01710901
154,0.231013,0.0030657592,0.0009616163,0.01770908
155,0.2392147,0.0028010335000000003,0.0009523887,0.01833145
156,0.2477076,0.0031347882,0.0009764832,0.01898701
157,0.2565021,0.0026792898,0.0008702899,0.01965108
158,0.2656088,0.0043283492,0.0008399135,0.02034976
159,0.2750388,0.0022579890999999998,0.0008087157,0.02106439
160,0.2848036,0.0018479757200000001,0.00076532,0.02181197
161,0.2949151,0.0023986023,0.0007393353,0.02258594
162,0.3053856,0.00196044728,0.0007046557,0.02337493
163,0.3162278,0.0027567717,0.0006797822,0.02420434
164,0.3274549,0.0024359696,0.0006593574,0.02505845
165,0.3390807,0.0019413343690000001,0.0006160231,0.02595083
166,0.3511192,0.0016776014,0.0006084454,0.02686891
167,0.3635851,0.001944179457,0.0005798063,0.02781426
168,0.3764936,0.0018163975000000001,0.0005513742,0.02880679
169,0.3898604,0.0014383326,0.000533208,0.0298226
170,0.4037017,0.0017034718,0.0005123521,0.0308792
171,0.4180345,0.0013169683,0.0004953421,0.0319721
172,0.4328761,0.0013788402000000002,0.0005006367,0.0330975
173,0.4482447,0.001,0.0005023014,0.03426929
174,0.4641589,0.0020394897,0.0004952791,0.03548185
175,0.4806381,0.0023958496,0.000483654,0.03674285
176,0.4977024,0.0022224043,0.0004847068,0.03804929
177,0.5153725,0.001947857228,0.0004714148,0.03939005
178,0.5336699,0.0014100968999999999,0.0004678623,0.04079984
179,0.552617,0.001465414,0.0004620232,0.04224216
180,0.5722368,0.0017541518,0.0004573983,0.04374469
181,0.5925531,0.0017820961,0.0004498521,0.04529269
182,0.6135907,0.0015830239000000001,0.0004457184,0.04689931
183,0.6353753,0.0018857413400000002,0.0004372919,0.04855586
184,0.6579332,0.0015501324,0.0004299343,0.05029373
185,0.6812921,0.0016189917,0.0004254378,0.05207215
186,0.7054802,0.00202943997,0.0004163732,0.053912
187,0.7305272,0.00187819382,0.0004118281,0.05583243
188,0.7564633,0.0018115557,0.0004057067,0.05780915
189,0.7833203,0.0026495556,0.0003983887,0.05986148
190,0.8111308,0.001813776,0.0003889079,0.06198873
191,0.8399287,0.0020674563,0.0003858395,0.06419723
192,0.869749,0.0023482797,0.0003783536,0.06646002
193,0.900628,0.0021068605,0.0006735291,0.06814894
